/* DATA DESCRIPTION:
Citation:	Dickens, GR; Backman, J (2013): (Table S6) Reported, corrected and composite depths for Gamma Ray Attentuation Porosity Evaluator (GRAPE) data at DSDP Hole 86-577A. doi:10.1594/PANGAEA.809122, 
	In Supplement to: Dickens, Gerald Roy; Backman, Jan (2013): Core alignment and composite depth scale for the lower Paleogene through uppermost Cretaceous interval at Deep Sea Drilling Project Site 577. Newsletters on Stratigraphy
Project(s):	Deep Sea Drilling Project (DSDP) (URI: http://www.deepseadrilling.org/)
Coverage:	LATITUDE: 32.442200 * LONGITUDE: 157.723200
	MINIMUM DEPTH, sediment/rock: 66.4 m * MAXIMUM DEPTH, sediment/rock: 122.9 m
Event(s):	86-577A * LATITUDE: 32.442200 * LONGITUDE: 157.723200 * DATE/TIME: 1982-05-23T00:00:00 * ELEVATION: -2675.0 m * RECOVERY: 110.80 m * PENETRATION: 123.40 m * LOCATION: North Pacific * CAMPAIGN: Leg86 (URI: doi:10.2973/dsdp.proc.86.1985) * BASIS: Glomar Challenger (URI: http://odp.pangaea.de/glomar.html) * DEVICE: Drilling * COMMENT: 13 cores; 123.4 m cored; 0 m drilled; 89.8 % recovery
Comment:	DEPTH, sediment is the reported depth [mbsf], measured after sliding core sections to 150 cm.
Parameter(s):	Sample code/label (Label) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: ODP sample designation (URI: hdl:10013/epic.27914.d001)
	DEPTH, sediment/rock [m] (Depth) * Geocode
	Void correction [m] (Void corr) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu)
	Depth, sediment revised [m] (Depth revised) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * COMMENT: corrected depths [mbsf] after moving tops of core sections back to 0 cm
	Offset [m] (Offset) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu)
	Depth, composite [mcd] (Depth c) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * COMMENT: after adding core offsets (Table 2)
	Density, wet bulk [g/cm**3] (WBD) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: Gamma-ray attenuation porosity evaluator (GRAPE) * COMMENT: GRAPE data reported as density (g/cm**3), although it is a proxy measurement for density
	Density, wet bulk [g/cm**3] (WBD) * PI: Dickens, Gerald Roy (eMail: jerry@rice.edu) * METHOD: Gamma-ray attenuation porosity evaluator (GRAPE) * COMMENT: problematic GRAPE data, typically caused by void space in core sections
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	25914 data points
*/
Label	Depth [m]	Void corr [m]	Depth revised [m]	Offset [m]	Depth c [mcd]	WBD [g/cm**3] (GRAPE data reported as densit...)	WBD [g/cm**3] (problematic GRAPE data, typic...)
86-577A-11-6,21.7	102.62	-0.10	102.52	2.10	104.62	1.77	
86-577A-11-6,22.8	102.63	-0.10	102.53	2.10	104.63	1.72	
86-577A-11-6,24	102.64	-0.10	102.54	2.10	104.64	1.72	
86-577A-11-6,25.1	102.65	-0.10	102.55	2.10	104.65	1.76	
86-577A-11-6,26.3	102.66	-0.10	102.56	2.10	104.66	1.74	
86-577A-11-6,27.4	102.67	-0.10	102.57	2.10	104.67	1.71	
86-577A-11-6,28.6	102.69	-0.10	102.59	2.10	104.69	1.75	
86-577A-11-6,29.7	102.70	-0.10	102.60	2.10	104.70	1.76	
86-577A-11-6,30.8	102.71	-0.10	102.61	2.10	104.71	1.75	
86-577A-11-6,32	102.72	-0.10	102.62	2.10	104.72	1.77	
86-577A-11-6,33.1	102.73	-0.10	102.63	2.10	104.73	1.67	
86-577A-11-6,34.3	102.74	-0.10	102.64	2.10	104.74	1.71	
86-577A-11-6,35.4	102.75	-0.10	102.65	2.10	104.75	1.69	
86-577A-11-6,36.5	102.77	-0.10	102.67	2.10	104.77	1.70	
86-577A-11-6,37.7	102.78	-0.10	102.68	2.10	104.78	1.67	
86-577A-11-6,38.8	102.79	-0.10	102.69	2.10	104.79	1.75	
86-577A-11-6,40	102.80	-0.10	102.70	2.10	104.80	1.66	
86-577A-11-6,41.1	102.81	-0.10	102.71	2.10	104.81	1.79	
86-577A-11-6,42.3	102.82	-0.10	102.72	2.10	104.82	1.72	
86-577A-11-6,43.4	102.83	-0.10	102.73	2.10	104.83	1.70	
86-577A-11-6,44.5	102.85	-0.10	102.75	2.10	104.85	1.72	
86-577A-11-6,45.7	102.86	-0.10	102.76	2.10	104.86	1.75	
86-577A-11-6,46.8	102.87	-0.10	102.77	2.10	104.87	1.74	
86-577A-11-6,48	102.88	-0.10	102.78	2.10	104.88	1.66	
86-577A-11-6,49.1	102.89	-0.10	102.79	2.10	104.89	1.73	
86-577A-11-6,50.2	102.90	-0.10	102.80	2.10	104.90	1.70	
86-577A-11-6,51.4	102.91	-0.10	102.81	2.10	104.91	1.68	
86-577A-11-6,52.5	102.93	-0.10	102.83	2.10	104.93	1.74	
86-577A-11-6,53.7	102.94	-0.10	102.84	2.10	104.94	1.66	
86-577A-11-6,54.8	102.95	-0.10	102.85	2.10	104.95	1.66	
86-577A-11-6,56	102.96	-0.10	102.86	2.10	104.96	1.71	
86-577A-11-6,57.1	102.97	-0.10	102.87	2.10	104.97	1.72	
86-577A-11-6,58.2	102.98	-0.10	102.88	2.10	104.98	1.71	
86-577A-11-6,59.4	102.99	-0.10	102.89	2.10	104.99	1.67	
86-577A-11-6,60.5	103.01	-0.10	102.91	2.10	105.01	1.70	
86-577A-11-6,61.7	103.02	-0.10	102.92	2.10	105.02	1.72	
86-577A-11-6,62.8	103.03	-0.10	102.93	2.10	105.03	1.71	
86-577A-11-6,64	103.04	-0.10	102.94	2.10	105.04	1.66	
86-577A-11-6,65.1	103.05	-0.10	102.95	2.10	105.05	1.72	
86-577A-11-6,66.2	103.06	-0.10	102.96	2.10	105.06	1.74	
86-577A-11-6,67.4	103.07	-0.10	102.97	2.10	105.07	1.59	
86-577A-11-6,68.5	103.09	-0.10	102.99	2.10	105.09	1.62	
86-577A-11-6,69.7	103.10	-0.10	103.00	2.10	105.10	1.65	
86-577A-11-6,70.8	103.11	-0.10	103.01	2.10	105.11	1.68	
86-577A-11-6,71.9	103.12	-0.10	103.02	2.10	105.12	1.69	
86-577A-11-6,73.1	103.13	-0.10	103.03	2.10	105.13	1.67	
86-577A-11-6,74.2	103.14	-0.10	103.04	2.10	105.14	1.67	
86-577A-11-6,75.4	103.15	-0.10	103.05	2.10	105.15	1.75	
86-577A-11-6,76.5	103.17	-0.10	103.07	2.10	105.17	1.70	
86-577A-11-6,77.7	103.18	-0.10	103.08	2.10	105.18	1.70	
86-577A-11-6,78.8	103.19	-0.10	103.09	2.10	105.19	1.70	
86-577A-11-6,79.9	103.20	-0.10	103.10	2.10	105.20	1.72	
86-577A-11-6,81.1	103.21	-0.10	103.11	2.10	105.21	1.78	
86-577A-11-6,82.2	103.22	-0.10	103.12	2.10	105.22	1.75	
86-577A-11-6,83.4	103.23	-0.10	103.13	2.10	105.23	1.72	
86-577A-11-6,84.5	103.25	-0.10	103.15	2.10	105.25	1.73	
86-577A-11-6,85.7	103.26	-0.10	103.16	2.10	105.26	1.75	
86-577A-11-6,86.8	103.27	-0.10	103.17	2.10	105.27	1.76	
86-577A-11-6,87.9	103.28	-0.10	103.18	2.10	105.28	1.72	
86-577A-11-6,89.1	103.29	-0.10	103.19	2.10	105.29	1.65	
86-577A-11-6,90.2	103.30	-0.10	103.20	2.10	105.30	1.67	
86-577A-11-6,91.4	103.31	-0.10	103.21	2.10	105.31	1.64	
86-577A-11-6,92.5	103.33	-0.10	103.23	2.10	105.33	1.67	
86-577A-11-6,93.6	103.34	-0.10	103.24	2.10	105.34	1.66	
86-577A-11-6,94.8	103.35	-0.10	103.25	2.10	105.35	1.67	
86-577A-11-6,95.9	103.36	-0.10	103.26	2.10	105.36	1.68	
86-577A-11-6,97.1	103.37	-0.10	103.27	2.10	105.37	1.71	
86-577A-11-6,98.2	103.38	-0.10	103.28	2.10	105.38	1.66	
86-577A-11-6,99.4	103.39	-0.10	103.29	2.10	105.39	1.67	
86-577A-11-6,100.5	103.40	-0.10	103.30	2.10	105.40	1.66	
86-577A-11-6,101.6	103.42	-0.10	103.32	2.10	105.42	1.66	
86-577A-11-6,102.8	103.43	-0.10	103.33	2.10	105.43	1.72	
86-577A-11-6,103.9	103.44	-0.10	103.34	2.10	105.44	1.73	
86-577A-11-6,105.1	103.45	-0.10	103.35	2.10	105.45	1.70	
86-577A-11-6,106.2	103.46	-0.10	103.36	2.10	105.46	1.66	
86-577A-11-6,107.3	103.47	-0.10	103.37	2.10	105.47	1.70	
86-577A-11-6,108.5	103.48	-0.10	103.38	2.10	105.48	1.78	
86-577A-11-6,109.6	103.50	-0.10	103.40	2.10	105.50	1.75	
86-577A-11-6,110.8	103.51	-0.10	103.41	2.10	105.51	1.72	
86-577A-11-6,111.9	103.52	-0.10	103.42	2.10	105.52	1.70	
86-577A-11-6,113.1	103.53	-0.10	103.43	2.10	105.53	1.66	
86-577A-11-6,114.2	103.54	-0.10	103.44	2.10	105.54	1.73	
86-577A-11-6,115.3	103.55	-0.10	103.45	2.10	105.55	1.75	
86-577A-11-6,116.5	103.56	-0.10	103.46	2.10	105.56	1.69	
86-577A-11-6,117.6	103.58	-0.10	103.48	2.10	105.58	1.67	
86-577A-11-6,118.8	103.59	-0.10	103.49	2.10	105.59	1.70	
86-577A-11-6,119.9	103.60	-0.10	103.50	2.10	105.60	1.68	
86-577A-11-6,121.1	103.61	-0.10	103.51	2.10	105.61	1.70	
86-577A-11-6,122.2	103.62	-0.10	103.52	2.10	105.62	1.71	
86-577A-11-6,123.3	103.63	-0.10	103.53	2.10	105.63	1.74	
86-577A-11-6,124.5	103.64	-0.10	103.54	2.10	105.64	1.69	
86-577A-11-6,125.6	103.66	-0.10	103.56	2.10	105.66	1.76	
86-577A-11-6,126.8	103.67	-0.10	103.57	2.10	105.67	1.72	
86-577A-11-6,127.9	103.68	-0.10	103.58	2.10	105.68	1.71	
86-577A-11-6,129	103.69	-0.10	103.59	2.10	105.69	1.66	
86-577A-11-6,130.2	103.70	-0.10	103.60	2.10	105.70	1.68	
86-577A-11-6,131.3	103.71	-0.10	103.61	2.10	105.71	1.63	
86-577A-11-6,132.5	103.72	-0.10	103.62	2.10	105.72	1.68	
86-577A-11-6,133.6	103.74	-0.10	103.64	2.10	105.74	1.69	
86-577A-11-6,134.8	103.75	-0.10	103.65	2.10	105.75	1.65	
86-577A-11-6,135.9	103.76	-0.10	103.66	2.10	105.76	1.67	
86-577A-11-6,137	103.77	-0.10	103.67	2.10	105.77	1.71	
86-577A-11-6,138.2	103.78	-0.10	103.68	2.10	105.78	1.63	
86-577A-11-6,139.3	103.79	-0.10	103.69	2.10	105.79	1.76	
86-577A-11-6,140.5	103.80	-0.10	103.70	2.10	105.80	1.66	
86-577A-11-6,141.6	103.82	-0.10	103.72	2.10	105.82	1.72	
86-577A-11-6,142.8	103.83	-0.10	103.73	2.10	105.83	1.68	
86-577A-11-6,143.9	103.84	-0.10	103.74	2.10	105.84	1.72	
86-577A-11-6,145	103.85	-0.10	103.75	2.10	105.85	1.68	
86-577A-11-6,146.2	103.86	-0.10	103.76	2.10	105.86	1.62	
86-577A-11-6,147.3	103.87	-0.10	103.77	2.10	105.87	1.70	
86-577A-11-6,148.5	103.88	-0.10	103.78	2.10	105.88	1.68	
86-577A-11-6,149.6	103.90	-0.10	103.80	2.10	105.90		1.48
86-577A-11-6,150.7	103.91	-0.10	103.81	2.10	105.91		0.00
86-577A-11-6,151.9	103.92	-0.10	103.82	2.10	105.92		0.00
86-577A-11-6,153	103.93	-0.10	103.83	2.10	105.93		0.00
86-577A-11-6,154.2	103.94	-0.10	103.84	2.10	105.94		0.00
86-577A-12-1,1.1	104.41	0.00	104.41	2.15	106.56		0.00
86-577A-12-1,2.3	104.42	0.00	104.42	2.15	106.57		0.00
86-577A-12-1,3.4	104.43	0.00	104.43	2.15	106.58		1.16
86-577A-12-1,4.6	104.45	0.00	104.45	2.15	106.60		1.08
86-577A-12-1,5.7	104.46	0.00	104.46	2.15	106.61		1.16
86-577A-12-1,6.9	104.47	0.00	104.47	2.15	106.62		1.32
86-577A-12-1,8	104.48	0.00	104.48	2.15	106.63		1.33
86-577A-12-1,9.1	104.49	0.00	104.49	2.15	106.64		1.47
86-577A-12-1,10.3	104.50	0.00	104.50	2.15	106.65		1.45
86-577A-12-1,11.4	104.51	0.00	104.51	2.15	106.66		1.49
86-577A-12-1,12.6	104.53	0.00	104.53	2.15	106.68		1.48
86-577A-12-1,13.7	104.54	0.00	104.54	2.15	106.69		1.35
86-577A-12-1,14.8	104.55	0.00	104.55	2.15	106.70		1.32
86-577A-12-1,16	104.56	0.00	104.56	2.15	106.71		1.15
86-577A-12-1,17.1	104.57	0.00	104.57	2.15	106.72		0.00
86-577A-12-1,18.3	104.58	0.00	104.58	2.15	106.73		0.00
86-577A-12-1,19.4	104.59	0.00	104.59	2.15	106.74		0.00
86-577A-12-1,20.6	104.61	0.00	104.61	2.15	106.76		0.00
86-577A-12-1,21.7	104.62	0.00	104.62	2.15	106.77		0.00
86-577A-12-1,22.8	104.63	0.00	104.63	2.15	106.78		0.00
86-577A-12-1,24	104.64	0.00	104.64	2.15	106.79		0.00
86-577A-12-1,25.1	104.65	0.00	104.65	2.15	106.80		0.00
86-577A-12-1,26.3	104.66	0.00	104.66	2.15	106.81		0.00
86-577A-12-1,27.4	104.67	0.00	104.67	2.15	106.82		0.00
86-577A-12-1,28.6	104.69	0.00	104.69	2.15	106.84		0.00
86-577A-12-1,29.7	104.70	0.00	104.70	2.15	106.85		0.00
86-577A-12-1,30.8	104.71	0.00	104.71	2.15	106.86		0.00
86-577A-12-1,32	104.72	0.00	104.72	2.15	106.87		0.00
86-577A-12-1,33.1	104.73	0.00	104.73	2.15	106.88		0.00
86-577A-12-1,34.3	104.74	0.00	104.74	2.15	106.89		0.00
86-577A-12-1,35.4	104.75	0.00	104.75	2.15	106.90		0.00
86-577A-12-1,36.5	104.77	0.00	104.77	2.15	106.92		0.00
86-577A-12-1,37.7	104.78	0.00	104.78	2.15	106.93		0.00
86-577A-12-1,38.8	104.79	0.00	104.79	2.15	106.94		0.00
86-577A-12-1,40	104.80	0.00	104.80	2.15	106.95		0.00
86-577A-12-1,41.1	104.81	0.00	104.81	2.15	106.96		0.00
86-577A-12-1,42.3	104.82	0.00	104.82	2.15	106.97		0.00
86-577A-12-1,43.4	104.83	0.00	104.83	2.15	106.98		0.00
86-577A-12-1,44.5	104.85	0.00	104.85	2.15	107.00		0.00
86-577A-12-1,45.7	104.86	0.00	104.86	2.15	107.01		0.00
86-577A-12-1,46.8	104.87	0.00	104.87	2.15	107.02		0.00
86-577A-12-1,48	104.88	0.00	104.88	2.15	107.03		0.00
86-577A-12-1,49.1	104.89	0.00	104.89	2.15	107.04		0.00
86-577A-12-1,50.2	104.90	0.00	104.90	2.15	107.05		0.00
86-577A-12-1,51.4	104.91	0.00	104.91	2.15	107.06		0.00
86-577A-12-1,52.5	104.93	0.00	104.93	2.15	107.08		0.00
86-577A-12-1,53.7	104.94	0.00	104.94	2.15	107.09		0.00
86-577A-12-1,54.8	104.95	0.00	104.95	2.15	107.10		0.00
86-577A-12-1,56	104.96	0.00	104.96	2.15	107.11		0.00
86-577A-12-1,57.1	104.97	0.00	104.97	2.15	107.12		0.00
86-577A-12-1,58.2	104.98	0.00	104.98	2.15	107.13		0.00
86-577A-12-1,59.4	104.99	0.00	104.99	2.15	107.14		0.00
86-577A-12-1,60.5	105.01	0.00	105.01	2.15	107.16		0.00
86-577A-12-1,61.7	105.02	0.00	105.02	2.15	107.17		0.00
86-577A-12-1,62.8	105.03	0.00	105.03	2.15	107.18		0.00
86-577A-12-1,64	105.04	0.00	105.04	2.15	107.19		0.00
86-577A-12-1,65.1	105.05	0.00	105.05	2.15	107.20		0.00
86-577A-12-1,66.2	105.06	0.00	105.06	2.15	107.21		0.00
86-577A-12-1,67.4	105.07	0.00	105.07	2.15	107.22		0.00
86-577A-12-1,68.5	105.09	0.00	105.09	2.15	107.24		0.00
86-577A-12-1,69.7	105.10	0.00	105.10	2.15	107.25		0.00
86-577A-12-1,70.8	105.11	0.00	105.11	2.15	107.26		0.00
86-577A-12-1,71.9	105.12	0.00	105.12	2.15	107.27		1.32
86-577A-12-1,73.1	105.13	0.00	105.13	2.15	107.28		1.38
86-577A-12-1,74.2	105.14	0.00	105.14	2.15	107.29	1.56	
86-577A-12-1,75.4	105.15	0.00	105.15	2.15	107.30	1.58	
86-577A-12-1,76.5	105.17	0.00	105.17	2.15	107.32	1.56	
86-577A-12-1,77.7	105.18	0.00	105.18	2.15	107.33	1.62	
86-577A-12-1,78.8	105.19	0.00	105.19	2.15	107.34	1.57	
86-577A-12-1,79.9	105.20	0.00	105.20	2.15	107.35	1.60	
86-577A-12-1,81.1	105.21	0.00	105.21	2.15	107.36	1.57	
86-577A-12-1,82.2	105.22	0.00	105.22	2.15	107.37	1.55	
86-577A-12-1,83.4	105.23	0.00	105.23	2.15	107.38	1.56	
86-577A-12-1,84.5	105.25	0.00	105.25	2.15	107.40	1.63	
86-577A-12-1,85.7	105.26	0.00	105.26	2.15	107.41	1.61	
86-577A-12-1,86.8	105.27	0.00	105.27	2.15	107.42	1.62	
86-577A-12-1,87.9	105.28	0.00	105.28	2.15	107.43	1.51	
86-577A-12-1,89.1	105.29	0.00	105.29	2.15	107.44	1.62	
86-577A-12-1,90.2	105.30	0.00	105.30	2.15	107.45	1.58	
86-577A-12-1,91.4	105.31	0.00	105.31	2.15	107.46	1.56	
86-577A-12-1,92.5	105.33	0.00	105.33	2.15	107.48	1.61	
86-577A-12-1,93.6	105.34	0.00	105.34	2.15	107.49	1.64	
86-577A-12-1,94.8	105.35	0.00	105.35	2.15	107.50	1.62	
86-577A-12-1,95.9	105.36	0.00	105.36	2.15	107.51	1.66	
86-577A-12-1,97.1	105.37	0.00	105.37	2.15	107.52	1.59	
86-577A-12-1,98.2	105.38	0.00	105.38	2.15	107.53	1.65	
86-577A-12-1,99.4	105.39	0.00	105.39	2.15	107.54	1.63	
86-577A-12-1,100.5	105.40	0.00	105.40	2.15	107.55	1.65	
86-577A-12-1,101.6	105.42	0.00	105.42	2.15	107.57	1.61	
86-577A-12-1,102.8	105.43	0.00	105.43	2.15	107.58	1.66	
86-577A-12-1,103.9	105.44	0.00	105.44	2.15	107.59	1.56	
86-577A-12-1,105.1	105.45	0.00	105.45	2.15	107.60	1.57	
86-577A-12-1,106.2	105.46	0.00	105.46	2.15	107.61	1.61	
86-577A-12-1,107.3	105.47	0.00	105.47	2.15	107.62	1.64	
86-577A-12-1,108.5	105.48	0.00	105.48	2.15	107.63	1.64	
86-577A-12-1,109.6	105.50	0.00	105.50	2.15	107.65	1.69	
86-577A-12-1,110.8	105.51	0.00	105.51	2.15	107.66	1.65	
86-577A-12-1,111.9	105.52	0.00	105.52	2.15	107.67	1.67	
86-577A-12-1,113.1	105.53	0.00	105.53	2.15	107.68	1.64	
86-577A-12-1,114.2	105.54	0.00	105.54	2.15	107.69	1.65	
86-577A-12-1,115.3	105.55	0.00	105.55	2.15	107.70	1.58	
86-577A-12-1,116.5	105.56	0.00	105.56	2.15	107.71	1.63	
86-577A-12-1,117.6	105.58	0.00	105.58	2.15	107.73	1.63	
86-577A-12-1,118.8	105.59	0.00	105.59	2.15	107.74	1.72	
86-577A-12-1,119.9	105.60	0.00	105.60	2.15	107.75	1.65	
86-577A-12-1,121.1	105.61	0.00	105.61	2.15	107.76	1.66	
86-577A-12-1,122.2	105.62	0.00	105.62	2.15	107.77	1.61	
86-577A-12-1,123.3	105.63	0.00	105.63	2.15	107.78	1.60	
86-577A-12-1,124.5	105.64	0.00	105.64	2.15	107.79	1.60	
86-577A-12-1,125.6	105.66	0.00	105.66	2.15	107.81	1.61	
86-577A-12-1,126.8	105.67	0.00	105.67	2.15	107.82	1.63	
86-577A-12-1,127.9	105.68	0.00	105.68	2.15	107.83	1.68	
86-577A-12-1,129	105.69	0.00	105.69	2.15	107.84	1.65	
86-577A-12-1,130.2	105.70	0.00	105.70	2.15	107.85	1.67	
86-577A-12-1,131.3	105.71	0.00	105.71	2.15	107.86	1.58	
86-577A-12-1,132.5	105.72	0.00	105.72	2.15	107.87	1.61	
86-577A-12-1,133.6	105.74	0.00	105.74	2.15	107.89	1.71	
86-577A-12-1,134.8	105.75	0.00	105.75	2.15	107.90	1.62	
86-577A-12-1,135.9	105.76	0.00	105.76	2.15	107.91	1.62	
86-577A-12-1,137	105.77	0.00	105.77	2.15	107.92	1.65	
86-577A-12-1,138.2	105.78	0.00	105.78	2.15	107.93	1.67	
86-577A-12-1,139.3	105.79	0.00	105.79	2.15	107.94	1.67	
86-577A-12-1,140.5	105.80	0.00	105.80	2.15	107.95	1.63	
86-577A-12-1,141.6	105.82	0.00	105.82	2.15	107.97	1.76	
86-577A-12-1,142.8	105.83	0.00	105.83	2.15	107.98	1.65	
86-577A-12-1,143.9	105.84	0.00	105.84	2.15	107.99	1.70	
86-577A-12-1,145	105.85	0.00	105.85	2.15	108.00	1.68	
86-577A-12-1,146.2	105.86	0.00	105.86	2.15	108.01	1.66	
86-577A-12-1,147.3	105.87	0.00	105.87	2.15	108.02	1.70	
86-577A-12-1,148.5	105.88	0.00	105.88	2.15	108.03	1.66	
86-577A-12-1,149.6	105.90	0.00	105.90	2.15	108.05	1.70	
86-577A-12-2,1.1	105.91	0.00	105.91	2.15	108.06		0.00
86-577A-12-1,150.7	105.91	0.00	105.91	2.15	108.06		1.36
86-577A-12-2,2.3	105.92	0.00	105.92	2.15	108.07		0.00
86-577A-12-1,151.9	105.92	0.00	105.92	2.15	108.07		0.00
86-577A-12-2,3.4	105.93	0.00	105.93	2.15	108.08		1.44
86-577A-12-1,153	105.93	0.00	105.93	2.15	108.08		0.00
86-577A-12-1,154.2	105.94	0.00	105.94	2.15	108.09		0.00
86-577A-12-2,4.6	105.95	0.00	105.95	2.15	108.10	1.68	
86-577A-12-2,5.7	105.96	0.00	105.96	2.15	108.11	1.62	
86-577A-12-2,6.9	105.97	0.00	105.97	2.15	108.12	1.72	
86-577A-12-2,8	105.98	0.00	105.98	2.15	108.13	1.71	
86-577A-12-2,9.1	105.99	0.00	105.99	2.15	108.14	1.69	
86-577A-12-2,10.3	106.00	0.00	106.00	2.15	108.15	1.68	
86-577A-12-2,11.4	106.01	0.00	106.01	2.15	108.16	1.69	
86-577A-12-2,12.6	106.03	0.00	106.03	2.15	108.18	1.67	
86-577A-12-2,13.7	106.04	0.00	106.04	2.15	108.19	1.69	
86-577A-12-2,14.8	106.05	0.00	106.05	2.15	108.20	1.68	
86-577A-12-2,16	106.06	0.00	106.06	2.15	108.21	1.66	
86-577A-12-2,17.1	106.07	0.00	106.07	2.15	108.22	1.71	
86-577A-12-2,18.3	106.08	0.00	106.08	2.15	108.23	1.68	
86-577A-12-2,19.4	106.09	0.00	106.09	2.15	108.24	1.66	
86-577A-12-2,20.6	106.11	0.00	106.11	2.15	108.26	1.64	
86-577A-12-2,21.7	106.12	0.00	106.12	2.15	108.27	1.67	
86-577A-12-2,22.8	106.13	0.00	106.13	2.15	108.28	1.73	
86-577A-12-2,24	106.14	0.00	106.14	2.15	108.29	1.66	
86-577A-12-2,25.1	106.15	0.00	106.15	2.15	108.30	1.67	
86-577A-12-2,26.3	106.16	0.00	106.16	2.15	108.31	1.74	
86-577A-12-2,27.4	106.17	0.00	106.17	2.15	108.32	1.69	
86-577A-12-2,28.6	106.19	0.00	106.19	2.15	108.34	1.70	
86-577A-12-2,29.7	106.20	0.00	106.20	2.15	108.35	1.75	
86-577A-12-2,30.8	106.21	0.00	106.21	2.15	108.36	1.70	
86-577A-12-2,32	106.22	0.00	106.22	2.15	108.37	1.69	
86-577A-12-2,33.1	106.23	0.00	106.23	2.15	108.38	1.76	
86-577A-12-2,34.3	106.24	0.00	106.24	2.15	108.39	1.71	
86-577A-12-2,35.4	106.25	0.00	106.25	2.15	108.40	1.73	
86-577A-12-2,36.5	106.27	0.00	106.27	2.15	108.42	1.71	
86-577A-12-2,37.7	106.28	0.00	106.28	2.15	108.43	1.66	
86-577A-12-2,38.8	106.29	0.00	106.29	2.15	108.44	1.70	
86-577A-12-2,40	106.30	0.00	106.30	2.15	108.45	1.65	
86-577A-12-2,41.1	106.31	0.00	106.31	2.15	108.46	1.69	
86-577A-12-2,42.3	106.32	0.00	106.32	2.15	108.47	1.69	
86-577A-12-2,43.4	106.33	0.00	106.33	2.15	108.48	1.66	
86-577A-12-2,44.5	106.35	0.00	106.35	2.15	108.50	1.71	
86-577A-12-2,45.7	106.36	0.00	106.36	2.15	108.51	1.63	
86-577A-12-2,46.8	106.37	0.00	106.37	2.15	108.52	1.67	
86-577A-12-2,48	106.38	0.00	106.38	2.15	108.53	1.67	
86-577A-12-2,49.1	106.39	0.00	106.39	2.15	108.54	1.67	
86-577A-12-2,50.2	106.40	0.00	106.40	2.15	108.55	1.69	
86-577A-12-2,51.4	106.41	0.00	106.41	2.15	108.56	1.69	
86-577A-12-2,52.5	106.43	0.00	106.43	2.15	108.58	1.67	
86-577A-12-2,53.7	106.44	0.00	106.44	2.15	108.59	1.68	
86-577A-12-2,54.8	106.45	0.00	106.45	2.15	108.60	1.66	
86-577A-12-2,56	106.46	0.00	106.46	2.15	108.61	1.70	
86-577A-12-2,57.1	106.47	0.00	106.47	2.15	108.62	1.59	
86-577A-12-2,58.2	106.48	0.00	106.48	2.15	108.63	1.60	
86-577A-12-2,59.4	106.49	0.00	106.49	2.15	108.64	1.60	
86-577A-12-2,60.5	106.51	0.00	106.51	2.15	108.66	1.61	
86-577A-12-2,61.7	106.52	0.00	106.52	2.15	108.67	1.70	
86-577A-12-2,62.8	106.53	0.00	106.53	2.15	108.68	1.60	
86-577A-12-2,64	106.54	0.00	106.54	2.15	108.69	1.64	
86-577A-12-2,65.1	106.55	0.00	106.55	2.15	108.70	1.63	
86-577A-12-2,66.2	106.56	0.00	106.56	2.15	108.71	1.62	
86-577A-12-2,67.4	106.57	0.00	106.57	2.15	108.72	1.68	
86-577A-12-2,68.5	106.59	0.00	106.59	2.15	108.74	1.61	
86-577A-12-2,69.7	106.60	0.00	106.60	2.15	108.75	1.62	
86-577A-12-2,70.8	106.61	0.00	106.61	2.15	108.76	1.66	
86-577A-12-2,71.9	106.62	0.00	106.62	2.15	108.77	1.62	
86-577A-12-2,73.1	106.63	0.00	106.63	2.15	108.78	1.59	
86-577A-12-2,74.2	106.64	0.00	106.64	2.15	108.79	1.70	
86-577A-12-2,75.4	106.65	0.00	106.65	2.15	108.80	1.69	
86-577A-12-2,76.5	106.67	0.00	106.67	2.15	108.82	1.65	
86-577A-12-2,77.7	106.68	0.00	106.68	2.15	108.83	1.64	
86-577A-12-2,78.8	106.69	0.00	106.69	2.15	108.84	1.63	
86-577A-12-2,79.9	106.70	0.00	106.70	2.15	108.85	1.63	
86-577A-12-2,81.1	106.71	0.00	106.71	2.15	108.86	1.66	
86-577A-12-2,82.2	106.72	0.00	106.72	2.15	108.87	1.67	
86-577A-12-2,83.4	106.73	0.00	106.73	2.15	108.88	1.64	
86-577A-12-2,84.5	106.75	0.00	106.75	2.15	108.90	1.65	
86-577A-12-2,85.7	106.76	0.00	106.76	2.15	108.91	1.68	
86-577A-12-2,86.8	106.77	0.00	106.77	2.15	108.92	1.68	
86-577A-12-2,87.9	106.78	0.00	106.78	2.15	108.93	1.69	
86-577A-12-2,89.1	106.79	0.00	106.79	2.15	108.94	1.68	
86-577A-12-2,90.2	106.80	0.00	106.80	2.15	108.95	1.69	
86-577A-12-2,91.4	106.81	0.00	106.81	2.15	108.96	1.68	
